통제군,처치군,이벤트 시점,증가&감소여부,퍼센트
장한평자동차,행당,202308,감소,25.54
장한평자동차,행당,202309,감소,24.55
장한평자동차,행당,202310,감소,25.56
장한평자동차,행당,202311,감소,26
장한평자동차,행당,202312,감소,27.93
장한평자동차,행당,202401,감소,27.2
장한평자동차,행당,202402,감소,25.35
장한평자동차,행당,202403,감소,24.97
장한평자동차,행당,202404,감소,25.17
장한평자동차,행당,202405,감소,25.98
장한평자동차,행당,202406,감소,28.07
장한평자동차,행당,202407,감소,30.34
풍산지구,행당,202306,증가,0.29
풍산지구,행당,202307,감소,1.53
풍산지구,행당,202308,감소,0.24
풍산지구,행당,202309,증가,0.95
풍산지구,행당,202310,감소,1.55
풍산지구,행당,202311,감소,3.21
풍산지구,행당,202312,감소,4.64
풍산지구,행당,202401,감소,2.57
풍산지구,행당,202402,감소,1.11
풍산지구,행당,202403,감소,2.58
풍산지구,행당,202404,감소,0.48
풍산지구,행당,202405,증가,1.19
풍산지구,행당,202406,증가,2.68
풍산지구,행당,202407,증가,1.87
한양대,행당,202306,증가,17.37
한양대,행당,202307,증가,19.31
한양대,행당,202308,증가,10.6
한양대,행당,202309,증가,3.73
한양대,행당,202310,증가,4.75
한양대,행당,202311,증가,6.55
한양대,행당,202312,증가,10.45
한양대,행당,202401,증가,13.57
한양대,행당,202402,증가,10.89
한양대,행당,202403,증가,9.04
한양대,행당,202404,증가,16.21
한양대,행당,202405,증가,21.11
한양대,행당,202406,증가,26.76
한양대,행당,202407,증가,29.35
화양시장,행당,202306,증가,11.62
화양시장,행당,202307,증가,18.66
화양시장,행당,202308,증가,17.66
화양시장,행당,202309,증가,20.59
화양시장,행당,202310,증가,18.68
화양시장,행당,202311,증가,18.04
화양시장,행당,202312,증가,16.7
화양시장,행당,202401,증가,19.12
화양시장,행당,202402,증가,17.55
화양시장,행당,202403,증가,14.25
화양시장,행당,202404,증가,14.23
화양시장,행당,202405,증가,13.34
화양시장,행당,202406,증가,9.45
화양시장,행당,202407,증가,10.11
건대입구,화양시장,202306,감소,35.86
건대입구,화양시장,202307,감소,42.7
건대입구,화양시장,202308,감소,45.05
건대입구,화양시장,202309,감소,51.73
건대입구,화양시장,202310,감소,54.52
건대입구,화양시장,202311,감소,57.65
건대입구,화양시장,202312,감소,62.33
건대입구,화양시장,202401,감소,68.37
건대입구,화양시장,202402,감소,54.03
금남시장,화양시장,202306,감소,10.95
금남시장,화양시장,202307,감소,15.45
금남시장,화양시장,202308,감소,15.28
금남시장,화양시장,202309,감소,17.4
금남시장,화양시장,202310,감소,14.41
금남시장,화양시장,202311,감소,13.45
금남시장,화양시장,202312,감소,14.25
금남시장,화양시장,202401,감소,16.59
금남시장,화양시장,202402,감소,15.76
금남시장,화양시장,202403,감소,11.14
금남시장,화양시장,202404,감소,10.15
금남시장,화양시장,202405,감소,8.4
금남시장,화양시장,202406,감소,3.55
금남시장,화양시장,202407,감소,3.26
답십리,화양시장,202306,감소,18.89
답십리,화양시장,202307,감소,24.59
답십리,화양시장,202308,감소,24.64
답십리,화양시장,202309,감소,27.3
답십리,화양시장,202310,감소,26.48
답십리,화양시장,202311,감소,23.93
답십리,화양시장,202312,감소,23.98
답십리,화양시장,202401,감소,25.03
답십리,화양시장,202402,감소,22.39
답십리,화양시장,202403,감소,16.39
답십리,화양시장,202404,감소,13.19
답십리,화양시장,202405,감소,10.34
답십리,화양시장,202406,감소,4.57
답십리,화양시장,202407,감소,3.66
동대문역사문화공원역,화양시장,202307,감소,18.81
동대문역사문화공원역,화양시장,202308,감소,18.16
동대문역사문화공원역,화양시장,202309,감소,20.58
동대문역사문화공원역,화양시장,202310,감소,20.73
동대문역사문화공원역,화양시장,202311,감소,18.83
동대문역사문화공원역,화양시장,202312,감소,19.12
동대문역사문화공원역,화양시장,202401,감소,22.38
동대문역사문화공원역,화양시장,202402,감소,20.69
뚝섬,화양시장,202306,감소,3.15
뚝섬,화양시장,202307,감소,9.19
뚝섬,화양시장,202308,감소,11.92
뚝섬,화양시장,202309,감소,15.56
뚝섬,화양시장,202310,감소,15.18
뚝섬,화양시장,202311,감소,13.9
뚝섬,화양시장,202312,감소,13.25
뚝섬,화양시장,202401,감소,15.6
뚝섬,화양시장,202402,감소,14.15
뚝섬,화양시장,202403,감소,10.23
뚝섬,화양시장,202404,감소,8.27
뚝섬,화양시장,202405,감소,1.62
뚝섬,화양시장,202406,증가,3.23
뚝섬,화양시장,202407,증가,3.97
마장동,화양시장,202306,증가,6.58
마장동,화양시장,202307,감소,4.68
마장동,화양시장,202308,감소,6.25
마장동,화양시장,202309,감소,10.31
마장동,화양시장,202310,증가,2.58
마장동,화양시장,202311,증가,4.6
마장동,화양시장,202312,증가,1.23
마장동,화양시장,202401,감소,0.35
마장동,화양시장,202402,증가,2.64
마장동,화양시장,202403,증가,10.4
마장동,화양시장,202404,증가,10.62
마장동,화양시장,202405,증가,9.83
마장동,화양시장,202406,증가,11.76
마장동,화양시장,202407,증가,8.54
미아사거리,화양시장,202403,증가,14.55
미아사거리,화양시장,202404,증가,4.37
미아사거리,화양시장,202405,증가,4.9
미아사거리,화양시장,202406,증가,11.08
미아사거리,화양시장,202407,증가,7.05
방배역,화양시장,202307,감소,21.33
방배역,화양시장,202308,감소,20.94
방배역,화양시장,202309,감소,22.88
방배역,화양시장,202310,감소,21.8
방배역,화양시장,202311,감소,20
방배역,화양시장,202312,감소,20.27
방배역,화양시장,202401,감소,24.13
방배역,화양시장,202402,감소,23.08
서면역,화양시장,202306,증가,73.84
서면역,화양시장,202307,증가,63.54
서면역,화양시장,202308,증가,63.77
서면역,화양시장,202309,증가,60.05
서면역,화양시장,202312,증가,52.99
서면역,화양시장,202401,증가,62.57
서면역,화양시장,202402,증가,77.7
서면역,화양시장,202403,증가,96.98
서면역,화양시장,202404,증가,109.4
서면역,화양시장,202405,증가,118.66
서면역,화양시장,202406,증가,127.62
서면역,화양시장,202407,증가,134.3
성수,화양시장,202306,감소,8.15
성수,화양시장,202307,감소,14.38
성수,화양시장,202308,감소,14.82
성수,화양시장,202309,감소,18.88
성수,화양시장,202310,감소,18.55
성수,화양시장,202311,감소,17.8
성수,화양시장,202312,감소,18.33
성수,화양시장,202401,감소,19.64
성수,화양시장,202402,감소,17.92
성수,화양시장,202403,감소,14.11
성수,화양시장,202404,감소,13.39
성수,화양시장,202405,감소,11.01
성수,화양시장,202406,감소,6.96
성수,화양시장,202407,감소,7.62
신금호,화양시장,202306,감소,5.56
신금호,화양시장,202307,감소,10.32
신금호,화양시장,202308,감소,8.9
신금호,화양시장,202309,감소,10.97
신금호,화양시장,202310,감소,10.29
신금호,화양시장,202311,감소,9.49
신금호,화양시장,202312,감소,10.49
신금호,화양시장,202401,감소,12.79
신금호,화양시장,202402,감소,10.55
신금호,화양시장,202403,감소,8.27
신금호,화양시장,202404,감소,7
신금호,화양시장,202405,감소,3.54
신금호,화양시장,202406,증가,2.82
신금호,화양시장,202407,증가,3.08
압구정로데오,화양시장,202306,감소,15.77
압구정로데오,화양시장,202307,감소,22.42
압구정로데오,화양시장,202308,감소,22.13
압구정로데오,화양시장,202309,감소,24.02
압구정로데오,화양시장,202310,감소,23.42
압구정로데오,화양시장,202311,감소,21.62
압구정로데오,화양시장,202312,감소,22.54
압구정로데오,화양시장,202401,감소,25.46
압구정로데오,화양시장,202402,감소,23.16
오남,화양시장,202310,증가,5.37
오남,화양시장,202311,증가,17.75
오남,화양시장,202312,증가,8.78
오남,화양시장,202405,감소,4.91
오남,화양시장,202406,증가,4.49
오남,화양시장,202407,감소,0.32
옥수,화양시장,202306,감소,26.36
옥수,화양시장,202307,감소,30.66
옥수,화양시장,202308,감소,28.23
옥수,화양시장,202309,감소,30.81
옥수,화양시장,202310,감소,28.1
옥수,화양시장,202311,감소,26.88
옥수,화양시장,202312,감소,27.93
옥수,화양시장,202401,감소,29.57
옥수,화양시장,202402,감소,28.2
옥수,화양시장,202403,감소,23.83
옥수,화양시장,202404,감소,19.17
옥수,화양시장,202405,감소,17.62
옥수,화양시장,202406,감소,12.37
옥수,화양시장,202407,감소,12.96
왕십리,화양시장,202306,감소,9.91
왕십리,화양시장,202307,감소,16.31
왕십리,화양시장,202308,감소,15.19
왕십리,화양시장,202309,감소,17.43
왕십리,화양시장,202310,감소,16.31
왕십리,화양시장,202311,감소,16.04
왕십리,화양시장,202312,감소,16.53
왕십리,화양시장,202401,감소,19.01
왕십리,화양시장,202402,감소,16.89
왕십리,화양시장,202403,감소,12.68
왕십리,화양시장,202404,감소,10.78
왕십리,화양시장,202405,감소,8.82
왕십리,화양시장,202406,감소,3.74
왕십리,화양시장,202407,감소,2.86
자양,화양시장,202402,증가,2.39
자양,화양시장,202403,증가,13.91
자양,화양시장,202404,증가,12.92
자양,화양시장,202405,증가,10.41
자양,화양시장,202406,증가,13.91
자양,화양시장,202407,증가,4.55
장한평자동차,화양시장,202306,감소,35.05
장한평자동차,화양시장,202307,감소,41.86
장한평자동차,화양시장,202308,감소,42.52
장한평자동차,화양시장,202309,감소,44.6
장한평자동차,화양시장,202310,감소,43.82
장한평자동차,화양시장,202311,감소,43.75
장한평자동차,화양시장,202312,감소,44.44
장한평자동차,화양시장,202401,감소,46.29
장한평자동차,화양시장,202402,감소,43.02
장한평자동차,화양시장,202403,감소,39.45
장한평자동차,화양시장,202404,감소,39.73
장한평자동차,화양시장,202405,감소,39.75
장한평자동차,화양시장,202406,감소,38.07
장한평자동차,화양시장,202407,감소,41.13
풍산지구,화양시장,202307,감소,20.18
풍산지구,화양시장,202308,감소,17.89
풍산지구,화양시장,202309,감소,19.64
풍산지구,화양시장,202310,감소,20.22
풍산지구,화양시장,202311,감소,21.24
풍산지구,화양시장,202312,감소,21.34
풍산지구,화양시장,202401,감소,21.69
풍산지구,화양시장,202402,감소,18.67
한양대,화양시장,202306,증가,5.17
한양대,화양시장,202307,증가,0.15
한양대,화양시장,202308,감소,7.34
한양대,화양시장,202309,감소,17.13
한양대,화양시장,202310,감소,14.23
한양대,화양시장,202311,감소,11.81
